id,appraised_value,sq_ft,acreage,latitude,longitude,zip_code,flood_risk,,,,
16569,$ 401684,2474,0.0356,29.70474,-95.39172,77030,3,,,$,401684
16571,$ 278446,2474,0.0338,29.70493,-95.39164,77030,3,,,$,278446
16576,$ 410604,2338,0.0347,29.75632,-95.3915,77019,1,,,$,410604
16577,$ 408800,2338,0.0324,29.75633,-95.39169,77019,1,,,$,408800
16578,$ 412778,2338,0.0332,29.75645,-95.3917,77019,1,,,$,412778
16579,$ 412914,2338,0.0366,29.75646,-95.3915,77019,1,,,$,412914
16580,$ 400000,2328,0.0472,29.75646,-95.3915,77019,1,,,$,400000
16583,$ 422407,2386,0.0325,29.75232,-95.38027,77019,1,,,$,422407
16584,$ 405000,2386,0.0322,29.75223,-95.38027,77019,1,,,$,405000
16586,$ 265410,1823,0.0385,29.67201,-95.41965,77054,1,,,$,265410
16587,$ 268069,1823,0.0528,29.67194,-95.41965,77054,1,,,$,268069
16588,$ 318721,2328,0.052,29.67187,-95.41965,77054,1,,,$,318721
16589,$ 289499,1823,0.0506,29.67179,-95.41965,77054,1,,,$,289499
16590,$ 328654,2328,0.0568,29.67165,-95.41965,77054,1,,,$,328654
16591,$ 267856,1823,0.0555,29.67158,-95.41966,77054,1,,,$,267856
16592,$ 319981,2328,0.0566,29.67152,-95.4197,77054,1,,,$,319981
16593,$ 269544,1823,0.0568,29.67145,-95.41973,77054,1,,,$,269544
16594,$ 315000,2328,0.0554,29.67138,-95.41976,77054,1,,,$,315000
16595,$ 275953,1860,0.0452,29.67127,-95.41983,77054,1,,,$,275953
16596,$ 271527,2088,0.0393,29.67122,-95.41988,77054,1,,,$,271527
16597,$ 271197,2088,0.039,29.67118,-95.41992,77054,1,,,$,271197
16598,$ 275966,1908,0.0441,29.67115,-95.41997,77054,1,,,$,275966
16599,$ 321151,2328,0.0575,29.67106,-95.42006,77054,1,,,$,321151
16600,$ 280880,1823,0.0532,29.67099,-95.42009,77054,1,,,$,280880
16601,$ 315841,2328,0.0535,29.67094,-95.42014,77054,1,,,$,315841
16602,$ 281150,1823,0.0534,29.67087,-95.42017,77054,1,,,$,281150
16603,$ 320794,2328,0.0519,29.6708,-95.4202,77054,1,,,$,320794
16604,$ 280432,1880,0.0447,29.67066,-95.42021,77054,1,,,$,280432
16605,$ 259669,2088,0.0384,29.6706,-95.42021,77054,1,,,$,259669
16606,$ 254669,2088,0.0373,29.67055,-95.42021,77054,1,,,$,254669
16607,$ 276082,1880,0.0414,29.67049,-95.42021,77054,1,,,$,276082
16608,$ 269623,1823,0.0385,29.67034,-95.42021,77054,1,,,$,269623
16609,$ 317491,2328,0.0511,29.67028,-95.42022,77054,1,,,$,317491
16610,$ 316321,2328,0.0502,29.67021,-95.42021,77054,1,,,$,316321
16611,$ 270565,1823,0.0483,29.67013,-95.4202,77054,1,,,$,270565
16612,$ 267379,1844,0.0376,29.67012,-95.4205,77054,1,,,$,267379
16613,$ 295304,2359,0.0385,29.67018,-95.4205,77054,1,,,$,295304
16614,$ 262884,1844,0.0385,29.67025,-95.42051,77054,1,,,$,262884
16615,$ 295304,2359,0.0385,29.67031,-95.42051,77054,1,,,$,295304
16616,$ 261360,1799,0.0409,29.67038,-95.42051,77054,1,,,$,261360
16617,$ 299442,2330,0.0377,29.67055,-95.42052,77054,1,,,$,299442
16618,$ 268821,1897,0.0386,29.67062,-95.42052,77054,1,,,$,268821
16619,$ 311752,2330,0.0412,29.67069,-95.42051,77054,1,,,$,311752
16620,$ 260136,1856,0.034,29.67083,-95.42049,77054,1,,,$,260136
16621,$ 304996,2382,0.0455,29.67089,-95.42047,77054,1,,,$,304996
16622,$ 306406,2382,0.0455,29.67097,-95.42044,77054,1,,,$,306406
16623,$ 281908,1897,0.0442,29.67104,-95.42041,77054,1,,,$,281908
16624,$ 267096,1880,0.0363,29.67116,-95.42033,77054,1,,,$,267096
16625,$ 274420,2040,0.0321,29.67121,-95.42029,77054,1,,,$,274420
16626,$ 279641,2040,0.0322,29.67125,-95.42026,77054,1,,,$,279641
16627,$ 248182,1908,0.0362,29.67129,-95.42021,77054,1,,,$,248182
16628,$ 296552,2340,0.0342,29.67138,-95.42013,77054,1,,,$,296552
16629,$ 283610,1862,0.0456,29.67143,-95.42008,77054,1,,,$,283610
16630,$ 303712,2330,0.0456,29.67151,-95.42005,77054,1,,,$,303712
16631,$ 270006,1862,0.0445,29.67157,-95.42,77054,1,,,$,270006
16632,$ 307692,2330,0.044,29.67179,-95.41996,77054,1,,,$,307692
16633,$ 271091,1825,0.0455,29.67186,-95.41995,77054,1,,,$,271091
16634,$ 272111,1825,0.0463,29.67194,-95.41995,77054,1,,,$,272111
16635,$ 258827,1825,0.0337,29.67201,-95.41995,77054,1,,,$,258827
16636,$ 285740,2124,0.043,29.67199,-95.42025,77054,1,,,$,285740
16637,$ 252000,1542,0.0422,29.67199,-95.42033,77054,1,,,$,252000
16638,$ 271538,2039,0.0422,29.67198,-95.42042,77054,1,,,$,271538
16639,$ 287606,1992,0.0476,29.67198,-95.42051,77054,1,,,$,287606
16640,$ 323311,2478,0.053,29.67198,-95.42061,77054,1,,,$,323311
16641,$ 317131,2478,0.0482,29.67198,-95.42071,77054,1,,,$,317131
16642,$ 267072,1720,0.0451,29.67198,-95.42081,77054,1,,,$,267072
16643,$ 314783,2245,0.0426,29.67198,-95.42094,77054,1,,,$,314783
16644,$ 232099,1103,0.0418,29.67198,-95.42103,77054,1,,,$,232099
16645,$ 261168,2014,0.0418,29.67197,-95.42111,77054,1,,,$,261168
16646,$ 251523,1542,0.0417,29.67197,-95.4212,77054,1,,,$,251523
16647,$ 253783,1542,0.0417,29.67197,-95.42128,77054,1,,,$,253783
16648,$ 268634,1724,0.0417,29.67198,-95.42153,77054,1,,,$,268634
16649,$ 305709,2312,0.0477,29.67197,-95.4215,77054,1,,,$,305709
16650,$ 312167,2312,0.0477,29.67197,-95.4216,77054,1,,,$,312167
16651,$ 317206,2312,0.0491,29.67197,-95.4217,77054,1,,,$,317206
16652,$ 334589,2115,0.0675,29.67196,-95.42182,77054,1,,,$,334589
16653,$ 296032,2245,0.0422,29.67173,-95.42178,77054,1,,,$,296032
16654,$ 274847,1803,0.0415,29.67165,-95.42178,77054,1,,,$,274847
16655,$ 264806,1842,0.0415,29.67158,-95.42177,77054,1,,,$,264806
16656,$ 280333,1842,0.0415,29.67151,-95.42179,77054,1,,,$,280333
16657,$ 316283,2245,0.0438,29.67143,-95.42177,77054,1,,,$,316283
16658,$ 276269,1779,0.0461,29.67131,-95.42177,77054,1,,,$,276269
16659,$ 291101,1870,0.0477,29.67122,-95.42176,77054,1,,,$,291101
16660,$ 331208,2683,0.0477,29.67114,-95.42178,77054,1,,,$,331208
16661,$ 337154,2468,0.0492,29.67106,-95.42177,77054,1,,,$,337154
16662,$ 297148,2148,0.0376,29.67094,-95.42176,77054,1,,,$,297148
16663,$ 302204,2148,0.0369,29.67087,-95.42177,77054,1,,,$,302204
16664,$ 302204,2148,0.0369,29.67081,-95.42177,77054,1,,,$,302204
16665,$ 292562,2148,0.0369,29.67074,-95.42175,77054,1,,,$,292562
16666,$ 303194,2148,0.0376,29.67067,-95.42176,77054,1,,,$,303194
16667,$ 338880,2468,0.0492,29.67055,-95.42175,77054,1,,,$,338880
16668,$ 328481,2332,0.0477,29.67046,-95.42175,77054,1,,,$,328481
16669,$ 281684,1870,0.0477,29.67038,-95.42175,77054,1,,,$,281684
16670,$ 327890,2439,0.0496,29.6703,-95.42175,77054,1,,,$,327890
16671,$ 284996,1802,0.0508,29.67021,-95.42173,77054,1,,,$,284996
16672,$ 315167,2312,0.0552,29.67012,-95.42172,77054,1,,,$,315167
16673,$ 341515,2488,0.0608,29.67004,-95.42171,77054,1,,,$,341515
16674,$ 314714,2020,0.0533,29.66991,-95.42171,77054,1,,,$,314714
16675,$ 313781,2245,0.0472,29.66984,-95.42172,77054,1,,,$,313781
16676,$ 293568,2084,0.044,29.66976,-95.42172,77054,1,,,$,293568
16677,$ 307001,2245,0.0419,29.66969,-95.42173,77054,1,,,$,307001
16678,$ 313283,2245,0.0415,29.66962,-95.42173,77054,1,,,$,313283
16679,$ 310572,2176,0.0438,29.66954,-95.42172,77054,1,,,$,310572
16680,$ 334566,2379,0.0492,29.66942,-95.42172,77054,1,,,$,334566
16681,$ 314171,2332,0.0477,29.66933,-95.42172,77054,1,,,$,314171
16682,$ 299419,1870,0.0477,29.66925,-95.42172,77054,1,,,$,299419
16683,$ 277140,1802,0.0477,29.66916,-95.42172,77054,1,,,$,277140
16684,$ 320050,2379,0.0492,29.66908,-95.42172,77054,1,,,$,320050
16685,$ 327050,2379,0.0492,29.66895,-95.42171,77054,1,,,$,327050
16686,$ 220935,1730,0.0431,29.66886,-95.42171,77054,1,,,$,220935
16687,$ 275256,1730,0.0431,29.66878,-95.42171,77054,1,,,$,275256
16688,$ 327350,2439,0.0492,29.66869,-95.4217,77054,1,,,$,327350
16689,$ 254193,1908,0.0361,29.67174,-95.42105,77054,1,,,$,254193
16690,$ 273709,2090,0.0321,29.67168,-95.42105,77054,1,,,$,273709
16691,$ 273709,2090,0.0321,29.67163,-95.42105,77054,1,,,$,273709
16692,$ 257214,1991,0.0362,29.67157,-95.42105,77054,1,,,$,257214
16693,$ 259118,1880,0.0337,29.67147,-95.42104,77054,1,,,$,259118
16694,$ 311476,2312,0.0476,29.6714,-95.42104,77054,1,,,$,311476
16695,$ 272285,1840,0.0455,29.67132,-95.42103,77054,1,,,$,272285
16696,$ 306724,2338,0.0339,29.67125,-95.42102,77054,1,,,$,306724
16697,$ 303079,2204,0.0449,29.67123,-95.42067,77054,1,,,$,303079
16698,$ 260201,1722,0.0429,29.67128,-95.42063,77054,1,,,$,260201
16699,$ 272547,1796,0.0407,29.67133,-95.42058,77054,1,,,$,272547
16700,$ 308933,2330,0.0417,29.67139,-95.42053,77054,1,,,$,308933
16701,$ 267106,1825,0.034,29.67147,-95.42044,77054,1,,,$,267106
16702,$ 282436,1897,0.0459,29.67152,-95.4204,77054,1,,,$,282436
16703,$ 309375,2330,0.0456,29.67158,-95.42034,77054,1,,,$,309375
16704,$ 302369,1859,0.0448,29.67166,-95.4203,77054,1,,,$,302369
16705,$ 271980,1844,0.0377,29.67172,-95.42057,77054,1,,,$,271980
16706,$ 290054,2326,0.0385,29.67171,-95.42064,77054,1,,,$,290054
16707,$ 293997,2326,0.0385,29.67171,-95.42072,77054,1,,,$,293997
16708,$ 282500,1841,0.0409,29.67171,-95.4208,77054,1,,,$,282500
16709,$ 302775,2238,0.0334,29.6716,-95.4215,77054,1,,,$,302775
16710,$ 239100,1360,0.0329,29.67153,-95.42149,77054,1,,,$,239100
16711,$ 263239,1717,0.0329,29.67145,-95.42149,77054,1,,,$,263239
16712,$ 229099,1449,0.0329,29.67138,-95.42149,77054,1,,,$,229099
16713,$ 308074,2346,0.0334,29.6713,-95.42149,77054,1,,,$,308074
16714,$ 303957,2192,0.0354,29.67078,-95.42119,77054,1,,,$,303957
16715,$ 294930,2044,0.0347,29.67078,-95.42111,77054,1,,,$,294930
16716,$ 292118,2044,0.0347,29.67079,-95.42096,77054,1,,,$,292118
16717,$ 302949,2192,0.0347,29.67079,-95.42088,77054,1,,,$,302949
16718,$ 295938,2044,0.0354,29.67079,-95.42081,77054,1,,,$,295938
16719,$ 304922,2329,0.0432,29.67096,-95.42079,77054,1,,,$,304922
16720,$ 270724,1938,0.0462,29.67096,-95.42088,77054,1,,,$,270724
16721,$ 302724,2266,0.0462,29.67096,-95.42098,77054,1,,,$,302724
16722,$ 271382,1938,0.0477,29.67096,-95.42108,77054,1,,,$,271382
16723,$ 308985,2333,0.0462,29.67096,-95.42118,77054,1,,,$,308985
16724,$ 300667,2245,0.0334,29.6713,-95.42132,77054,1,,,$,300667
16725,$ 258621,1720,0.0329,29.67138,-95.42134,77054,1,,,$,258621
16726,$ 269506,1846,0.0329,29.67145,-95.42133,77054,1,,,$,269506
16727,$ 224959,1379,0.0329,29.67153,-95.42133,77054,1,,,$,224959
16728,$ 290395,2100,0.0334,29.6716,-95.42133,77054,1,,,$,290395
16729,$ 333541,2465,0.0319,29.67046,-95.42146,77054,1,,,$,333541
16730,$ 343262,2578,0.0326,29.67039,-95.42146,77054,1,,,$,343262
16731,$ 347223,2643,0.0337,29.67032,-95.42145,77054,1,,,$,347223
16732,$ 344273,2578,0.0338,29.67026,-95.42144,77054,1,,,$,344273
16733,$ 337405,2498,0.0326,29.6702,-95.42143,77054,1,,,$,337405
16734,$ 342870,2578,0.0313,29.67013,-95.42143,77054,1,,,$,342870
16735,$ 342713,2578,0.031,29.67007,-95.42142,77054,1,,,$,342713
16736,$ 342387,2578,0.0311,29.66994,-95.42141,77054,1,,,$,342387
16737,$ 332461,2578,0.0312,29.66987,-95.42142,77054,1,,,$,332461
16738,$ 333042,2578,0.0326,29.6698,-95.42142,77054,1,,,$,333042
16739,$ 344144,2578,0.0338,29.66976,-95.42144,77054,1,,,$,344144
16740,$ 344533,2578,0.0339,29.66967,-95.42143,77054,1,,,$,344533
16741,$ 333752,2578,0.0328,29.66961,-95.42144,77054,1,,,$,333752
16742,$ 342970,2578,0.0322,29.66954,-95.42144,77054,1,,,$,342970
16743,$ 353995,2720,0.0462,29.66937,-95.42136,77054,1,,,$,353995
16744,$ 360822,2826,0.0462,29.66937,-95.42126,77054,1,,,$,360822
16745,$ 344243,2720,0.0477,29.66938,-95.42117,77054,1,,,$,344243
16746,$ 358351,2540,0.0433,29.66937,-95.42107,77054,1,,,$,358351
16747,$ 326019,2571,0.0462,29.66937,-95.42097,77054,1,,,$,326019
16748,$ 351845,2826,0.0462,29.66938,-95.42087,77054,1,,,$,351845
16749,$ 369083,2720,0.0433,29.66938,-95.42078,77054,1,,,$,369083
16750,$ 321075,2360,0.0462,29.66911,-95.42138,77054,1,,,$,321075
16751,$ 310000,2360,0.0462,29.66912,-95.42129,77054,1,,,$,310000
16752,$ 296297,1938,0.0477,29.66912,-95.42119,77054,1,,,$,296297
16753,$ 329418,2360,0.0477,29.66912,-95.42109,77054,1,,,$,329418
16754,$ 285810,1938,0.0462,29.66912,-95.42099,77054,1,,,$,285810
16755,$ 310407,2360,0.0462,29.66913,-95.42089,77054,1,,,$,310407
16756,$ 322314,2360,0.0477,29.66913,-95.42079,77054,1,,,$,322314
16757,$ 288296,1994,0.0477,29.66913,-95.42069,77054,1,,,$,288296
16758,$ 307215,2360,0.0462,29.66913,-95.42059,77054,1,,,$,307215
16759,$ 313812,2360,0.0462,29.66913,-95.4205,77054,1,,,$,313812
16760,$ 321844,2460,0.0462,29.66895,-95.42049,77054,1,,,$,321844
16761,$ 268444,1837,0.0462,29.66895,-95.42059,77054,1,,,$,268444
16762,$ 293310,2067,0.0477,29.66895,-95.42068,77054,1,,,$,293310
16763,$ 321926,2236,0.0477,29.66894,-95.42079,77054,1,,,$,321926
16764,$ 325875,2419,0.0462,29.66895,-95.42089,77054,1,,,$,325875
16765,$ 314299,2278,0.0462,29.66895,-95.42099,77054,1,,,$,314299
16766,$ 310583,2342,0.0477,29.66894,-95.42108,77054,1,,,$,310583
16767,$ 296641,2042,0.0477,29.66894,-95.42118,77054,1,,,$,296641
16768,$ 312700,2407,0.0462,29.66894,-95.42128,77054,1,,,$,312700
16769,$ 310578,2054,0.0462,29.66893,-95.42138,77054,1,,,$,310578
16770,$ 327577,2464,0.0354,29.66936,-95.42048,77054,1,,,$,327577
16771,$ 326423,2464,0.0321,29.66942,-95.42048,77054,1,,,$,326423
16772,$ 313880,2464,0.0321,29.66947,-95.42048,77054,1,,,$,313880
16773,$ 323090,2464,0.0362,29.66953,-95.42048,77054,1,,,$,323090
16774,$ 324268,2402,0.0409,29.66964,-95.42049,77054,1,,,$,324268
16775,$ 323771,2548,0.0385,29.66971,-95.42049,77054,1,,,$,323771
16776,$ 320522,2548,0.0385,29.66978,-95.4205,77054,1,,,$,320522
16777,$ 320527,2357,0.0376,29.66984,-95.42049,77054,1,,,$,320527
16778,$ 279545,1880,0.0413,29.66985,-95.4202,77054,1,,,$,279545
16779,$ 295311,2184,0.0367,29.66979,-95.42019,77054,1,,,$,295311
16780,$ 289139,2040,0.0367,29.66973,-95.42019,77054,1,,,$,289139
16781,$ 263610,1880,0.0413,29.66967,-95.42019,77054,1,,,$,263610
16782,$ 263610,1880,0.0413,29.66957,-95.42019,77054,1,,,$,263610
16783,$ 286584,2040,0.0367,29.66951,-95.42018,77054,1,,,$,286584
16784,$ 286584,2040,0.0367,29.66946,-95.42018,77054,1,,,$,286584
16785,$ 279665,1880,0.0414,29.6694,-95.42018,77054,1,,,$,279665
16786,$ 306527,1920,0.052,29.6692,-95.42016,77054,1,,,$,306527
16787,$ 293839,1938,0.0505,29.66911,-95.42016,77054,1,,,$,293839
16788,$ 289692,1970,0.0505,29.66903,-95.42015,77054,1,,,$,289692
16789,$ 315120,2312,0.0521,29.66894,-95.42015,77054,1,,,$,315120
16790,$ 274903,1938,0.0505,29.66886,-95.42015,77054,1,,,$,274903
16791,$ 292614,1938,0.0505,29.66877,-95.42015,77054,1,,,$,292614
16792,$ 318082,2478,0.0471,29.66868,-95.42014,77054,1,,,$,318082
16793,$ 341546,2560,0.0477,29.66869,-95.42044,77054,1,,,$,341546
16794,$ 321105,2236,0.0479,29.66869,-95.42054,77054,1,,,$,321105
16795,$ 289770,2067,0.0481,29.66869,-95.42063,77054,1,,,$,289770
16796,$ 289129,1982,0.0498,29.66869,-95.42073,77054,1,,,$,289129
16797,$ 321170,2336,0.0485,29.66868,-95.42083,77054,1,,,$,321170
16798,$ 318672,2342,0.0486,29.66868,-95.42093,77054,1,,,$,318672
16799,$ 329978,2236,0.0488,29.66868,-95.42103,77054,1,,,$,329978
16800,$ 335874,2419,0.0506,29.66868,-95.42113,77054,1,,,$,335874
16801,$ 318659,2276,0.0492,29.66867,-95.42123,77054,1,,,$,318659
16802,$ 328351,2236,0.0494,29.66868,-95.42133,77054,1,,,$,328351
16803,$ 338279,2560,0.0494,29.66868,-95.42142,77054,1,,,$,338279
16812,$ 440497,2082,0.0333,29.74725,-95.40271,77019,1,,,$,440497
16816,$ 274113,2189,0.0498,29.67732,-95.43846,77025,2,,,$,274113
16817,$ 269330,2142,0.0471,29.67732,-95.43858,77025,1,,,$,269330
16818,$ 273633,2189,0.0467,29.67732,-95.43869,77025,1,,,$,273633
16820,$ 448800,2538,0.0574,29.75764,-95.40092,77019,1,,,$,448800
16827,$ 148166,1390,0.0574,29.75698,-95.37801,77019,1,,,$,148166
16828,$ 288217,1270,0.0574,29.75691,-95.37801,77019,1,,,$,288217
16829,$ 148166,1368,0.0574,29.75684,-95.37801,77019,1,,,$,148166
16830,$ 145750,1270,0.0574,29.75677,-95.37801,77019,1,,,$,145750
16831,$ 280000,1368,0.0574,29.7567,-95.37801,77019,1,,,$,280000
16832,$ 145750,1270,0.0574,29.75663,-95.37801,77019,1,,,$,145750
16833,$ 134697,1379,0.0569,29.75624,-95.37933,77019,1,,,$,134697
16834,$ 283361,1240,0.0567,29.75624,-95.37925,77019,1,,,$,283361
16835,$ 241576,1338,0.0599,29.75597,-95.37846,77019,1,,,$,241576
16836,$ 296600,1504,0.0599,29.75597,-95.37838,77019,1,,,$,296600
16837,$ 132500,1338,0.0599,29.75597,-95.3783,77019,1,,,$,132500
16838,$ 148166,1504,0.0599,29.75597,-95.37822,77019,1,,,$,148166
16839,$ 290000,1338,0.0599,29.75597,-95.37814,77019,1,,,$,290000
16840,$ 148166,1504,0.0599,29.75597,-95.37806,77019,1,,,$,148166
16841,$ 145750,1338,0.0599,29.75597,-95.37798,77019,1,,,$,145750
16842,$ 148166,1391,0.0599,29.75597,-95.37791,77019,1,,,$,148166
16843,$ 134697,1398,0.0595,29.75529,-95.37963,77019,1,,,$,134697
16844,$ 135428,1483,0.0595,29.75533,-95.37972,77019,1,,,$,135428
16845,$ 249637,1483,0.0595,29.75533,-95.37979,77019,1,,,$,249637
16846,$ 300009,1497,0.0595,29.75533,-95.37987,77019,1,,,$,300009
16847,$ 134697,1392,0.0601,29.75532,-95.37947,77019,1,,,$,134697
16848,$ 299602,1386,0.0601,29.75532,-95.37939,77019,1,,,$,299602
16849,$ 148166,1572,0.0601,29.75532,-95.37931,77019,1,,,$,148166
16850,$ 134697,1426,0.06,29.75532,-95.37923,77019,1,,,$,134697
16851,$ 139308,1540,0.0433,29.7553,-95.37884,77019,1,,,$,139308
16852,$ 271134,1210,0.0433,29.7553,-95.37876,77019,1,,,$,271134
16853,$ 288713,1638,0.0574,29.7556,-95.37843,77019,1,,,$,288713
16854,$ 292598,1420,0.0549,29.7556,-95.37836,77019,1,,,$,292598
16855,$ 145750,1312,0.0574,29.7556,-95.37811,77019,1,,,$,145750
16856,$ 292960,1396,0.0574,29.7556,-95.37803,77019,1,,,$,292960
16857,$ 286567,1312,0.0574,29.7556,-95.37795,77019,1,,,$,286567
16858,$ 148166,1396,0.0574,29.7556,-95.37787,77019,1,,,$,148166
16859,$ 285605,1379,0.0612,29.75533,-95.37787,77019,1,,,$,285605
16860,$ 289154,1232,0.0611,29.75533,-95.37795,77019,1,,,$,289154
16861,$ 134697,1232,0.0606,29.75533,-95.37827,77019,1,,,$,134697
16862,$ 287921,1240,0.0602,29.75533,-95.3785,77019,1,,,$,287921
16863,$ 134697,1352,0.0601,29.75533,-95.37858,77019,1,,,$,134697
16864,$ 294770,1391,0.0605,29.7547,-95.37875,77019,1,,,$,294770
16865,$ 275754,1103,0.0604,29.7547,-95.37883,77019,1,,,$,275754
16866,$ 295000,1534,0.0603,29.7547,-95.37891,77019,1,,,$,295000
16867,$ 242211,1320,0.0602,29.7547,-95.37899,77019,1,,,$,242211
16868,$ 281600,1352,0.0542,29.75498,-95.37826,77019,1,,,$,281600
16869,$ 286163,1276,0.0541,29.75498,-95.37818,77019,1,,,$,286163
16870,$ 134020,1308,0.0538,29.75498,-95.37795,77019,1,,,$,134020
16871,$ 134697,1276,0.0536,29.75498,-95.37787,77019,1,,,$,134697
16872,$ 295127,1639,0.0574,29.75472,-95.37827,77019,1,,,$,295127
16873,$ 134697,1659,0.0574,29.75472,-95.37827,77019,1,,,$,134697
16874,$ 273020,1463,0.0574,29.7547,-95.3785,77019,1,,,$,273020
16875,$ 134697,1398,0.062,29.7547,-95.37858,77019,1,,,$,134697
16877,$ 226524,1340,0.0474,29.68206,-95.39623,77054,1,,,$,226524
16878,$ 221667,1340,0.0418,29.68205,-95.39635,77054,1,,,$,221667
16879,$ 225340,1340,0.0418,29.68205,-95.39646,77054,1,,,$,225340
16880,$ 221667,1340,0.0418,29.68205,-95.39658,77054,1,,,$,221667
16881,$ 229800,1328,0.0418,29.68204,-95.39669,77054,1,,,$,229800
16882,$ 226824,1328,0.0418,29.68204,-95.39681,77054,1,,,$,226824
16883,$ 230759,1328,0.0477,29.68204,-95.39693,77054,1,,,$,230759
16884,$ 230200,1285,0.0619,29.68218,-95.39692,77054,1,,,$,230200
16885,$ 228380,1328,0.0505,29.68218,-95.39676,77054,1,,,$,228380
16886,$ 225715,1285,0.0665,29.68219,-95.39661,77054,1,,,$,225715
16887,$ 230754,1285,0.0649,29.68219,-95.39642,77054,1,,,$,230754
16888,$ 227406,1285,0.0619,29.68219,-95.39626,77054,1,,,$,227406
16889,$ 291662,2459,0.0446,29.6768,-95.43588,77025,1,,,$,291662
16890,$ 292310,2459,0.0488,29.67671,-95.43583,77025,1,,,$,292310
16891,$ 296249,2459,0.0488,29.67663,-95.43583,77025,1,,,$,296249
16892,$ 296249,2459,0.0488,29.67655,-95.43583,77025,1,,,$,296249
16893,$ 292310,2459,0.0488,29.67649,-95.43588,77025,1,,,$,292310
16894,$ 278653,2459,0.0488,29.67639,-95.43583,77025,1,,,$,278653
16895,$ 292310,2459,0.0488,29.67631,-95.43583,77025,1,,,$,292310
16896,$ 296249,2459,0.0488,29.67626,-95.43587,77025,1,,,$,296249
16897,$ 292310,2459,0.0487,29.67616,-95.43583,77025,1,,,$,292310
16898,$ 272627,2251,0.0352,29.67678,-95.43612,77025,1,,,$,272627
16899,$ 251870,2251,0.0346,29.6767,-95.43612,77025,1,,,$,251870
16900,$ 257421,2251,0.0346,29.67663,-95.43612,77025,1,,,$,257421
16901,$ 276709,2251,0.0346,29.67655,-95.43612,77025,1,,,$,276709
16902,$ 258000,2251,0.0346,29.67648,-95.43612,77025,1,,,$,258000
16903,$ 276709,2251,0.0346,29.6764,-95.43612,77025,1,,,$,276709
16904,$ 276709,2251,0.0346,29.67632,-95.43612,77025,1,,,$,276709
16905,$ 276709,2251,0.0346,29.67625,-95.43612,77025,1,,,$,276709
16906,$ 273000,2251,0.0352,29.67617,-95.43612,77025,1,,,$,273000
16907,$ 267095,2328,0.0396,29.67667,-95.43643,77025,1,,,$,267095
16908,$ 267095,2328,0.0396,29.67659,-95.43644,77025,1,,,$,267095
16909,$ 282952,2328,0.0396,29.67654,-95.43646,77025,1,,,$,282952
16910,$ 267000,2328,0.0396,29.67647,-95.43646,77025,1,,,$,267000
16911,$ 277876,2328,0.0396,29.67639,-95.43646,77025,1,,,$,277876
16912,$ 267095,2328,0.0396,29.67632,-95.43646,77025,1,,,$,267095
16913,$ 265000,2328,0.0402,29.67624,-95.43646,77025,1,,,$,265000
16915,$ 437000,2319,0.0343,29.75256,-95.38537,77019,1,,,$,437000
16916,$ 421000,2114,0.0346,29.75256,-95.38537,77019,1,,,$,421000
16920,$ 390000,2402,0.0438,29.8005821,-95.7517051,77019,1,,,$,390000
16921,$ 446795,2402,0.0413,29.8005937,-95.7517051,77019,1,,,$,446795
16923,$ 410467,2402,0.0337,29.7524,-95.3852,77019,1,,,$,410467
16924,$ 370600,2402,0.0337,29.7524,-95.3852,77019,1,,,$,370600
16925,$ 385000,2402,0.0358,29.7524,-95.3852,77019,1,,,$,385000
16926,$ 272725,2370,0.0427,29.67781,-95.43509,77025,1,,,$,272725
16927,$ 273350,2370,0.047,29.67781,-95.43519,77025,1,,,$,273350
16928,$ 272800,2370,0.0434,29.67781,-95.4353,77025,1,,,$,272800
16929,$ 272700,2370,0.0428,29.67756,-95.4353,77025,1,,,$,272700
16930,$ 292119,2370,0.0463,29.67756,-95.43519,77025,1,,,$,292119
16931,$ 288828,2370,0.0421,29.67756,-95.43509,77025,1,,,$,288828
16932,$ 270500,2370,0.0414,29.67769,-95.43484,77025,1,,,$,270500
16933,$ 288440,2370,0.0396,29.6776,-95.43484,77025,1,,,$,288440
16934,$ 288440,2370,0.0396,29.67752,-95.43484,77025,1,,,$,288440
16935,$ 288440,2370,0.0396,29.67743,-95.43484,77025,1,,,$,288440
16936,$ 293994,2370,0.0396,29.67735,-95.43484,77025,1,,,$,293994
